paper_title,doi,des_id,des_system_key,des_hba_std,des_hbd_std,molar_ratio,hba_canonical_component,hba_canonical_smiles,hbd_canonical_component,hbd_canonical_smiles,ratio_hba_part,ratio_hbd_part,ratio_hba_fraction,ratio_hbd_fraction,ratio_hba_to_hbd,analyte,analyte_normalized_name,analyte_smiles,cluster,matrix,technique,recovery,lod,ef,is_optimal,was_inferior,all_parse_ok,analyte_hba,analyte_hbd,analyte_heavyatoms,analyte_logp,analyte_molwt,analyte_parse_ok,analyte_ringcount,analyte_rotbonds,analyte_tpsa,des_hba_absdiff,des_hba_wmean,des_hbd_absdiff,des_hbd_wmean,des_heavyatoms_absdiff,des_heavyatoms_wmean,des_logp_absdiff,des_logp_wmean,des_molwt_absdiff,des_molwt_wmean,des_ringcount_absdiff,des_ringcount_wmean,des_rotbonds_absdiff,des_rotbonds_wmean,des_tpsa_absdiff,des_tpsa_wmean,hba_descriptor_eligible_phase1,hba_hba,hba_hbd,hba_heavyatoms,hba_logp,hba_molwt,hba_parse_ok,hba_ringcount,hba_rotbonds,hba_tpsa,hbd_descriptor_eligible_phase1,hbd_hba,hbd_hbd,hbd_heavyatoms,hbd_logp,hbd_molwt,hbd_parse_ok,hbd_ringcount,hbd_rotbonds,hbd_tpsa,pair_hba_absdiff,pair_hba_product,pair_hba_ratio,pair_hbd_absdiff,pair_hbd_product,pair_hbd_ratio,pair_hbond_acceptor_donor_product,pair_hbond_balance_absdiff,pair_hbond_complement_sum,pair_hbond_donor_acceptor_product,pair_heavyatoms_absdiff,pair_heavyatoms_product,pair_heavyatoms_ratio,pair_logp_absdiff,pair_logp_match_binary,pair_logp_product,pair_logp_ratio,pair_molwt_absdiff,pair_molwt_product,pair_molwt_ratio,pair_ringcount_absdiff,pair_ringcount_product,pair_ringcount_ratio,pair_rotbonds_absdiff,pair_rotbonds_product,pair_rotbonds_ratio,pair_tpsa_absdiff,pair_tpsa_match_binary,pair_tpsa_product,pair_tpsa_ratio,ratio_parse_ok
Synthesis of a green high density deep eutectic solvent and its application in microextraction of seven widely used pesticides from honey,10.1016/j.chroma.2019.06.051,Menthol_Dichloroacetic acid_01:02,Menthol || Dichloroacetic acid || 01:02,Menthol,Dichloroacetic acid,01:02,menthol,CC1CCC(C(C1)O)C(C)C,dichloroacetic acid,C(C(=O)O)(Cl)Cl,1.0,2.0,0.3333333333333333,0.6666666666666666,0.5,Penconazole,Penconazole,CCCC(CN1C=NC=N1)C2=C(C=C(C=C2)Cl)Cl,5,Food,LLE-DLLME,70.0,0.57,350.0,True,False,True,2,0,18,4.168800000000003,284.19,True,2,5,30.71,0,1.0,0,1.0,5,7.666666666666667,1.5648000000000006,1.3963,27.32699999999997,138.05100000000002,1,0.3333333333333333,0,1.0,17.069999999999997,31.61,True,1,1,11,2.4395000000000007,156.26899999999998,True,1,1,20.23,True,1,1,6,0.8747,128.942,True,0,1,37.3,1.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,10.333333333333332,138.0,2.3478260869565215,2.7725000000000026,0,5.820895440000005,2.9856048127193313,146.13899999999998,39232.713690000004,2.0585870439185516,1.6666666666666667,0.6666666666666666,6.0,4.0,5.0,5.0,0.8999999999999986,1,970.7431,0.9715279974691554,True
Synthesis of a green high density deep eutectic solvent and its application in microextraction of seven widely used pesticides from honey,10.1016/j.chroma.2019.06.051,Menthol_Dichloroacetic acid_01:02,Menthol || Dichloroacetic acid || 01:02,Menthol,Dichloroacetic acid,01:02,menthol,CC1CCC(C(C1)O)C(C)C,dichloroacetic acid,C(C(=O)O)(Cl)Cl,1.0,2.0,0.3333333333333333,0.6666666666666666,0.5,Oxadiazon,Oxadiazon,CC(C)OC1=C(C=C(C(=C1)N2C(=O)OC(=N2)C(C)(C)C)Cl)Cl,0,Food,LLE-DLLME,86.0,0.32,428.0,True,False,True,4,0,22,4.217000000000004,345.226,True,2,3,57.260000000000005,0,1.0,0,1.0,5,7.666666666666667,1.5648000000000006,1.3963,27.32699999999997,138.05100000000002,1,0.3333333333333333,0,1.0,17.069999999999997,31.61,True,1,1,11,2.4395000000000007,156.26899999999998,True,1,1,20.23,True,1,1,6,0.8747,128.942,True,0,1,37.3,3.0,4.0,4.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,14.333333333333332,168.66666666666669,2.869565217391304,2.820700000000004,0,5.888197100000006,3.0201246150540744,207.17499999999998,47658.794526000005,2.5007135044295223,1.6666666666666667,0.6666666666666666,6.0,2.0,3.0,3.0,25.650000000000006,0,1809.9886000000001,1.8114520721290732,True
Synthesis of a green high density deep eutectic solvent and its application in microextraction of seven widely used pesticides from honey,10.1016/j.chroma.2019.06.051,Menthol_Dichloroacetic acid_01:02,Menthol || Dichloroacetic acid || 01:02,Menthol,Dichloroacetic acid,01:02,menthol,CC1CCC(C(C1)O)C(C)C,dichloroacetic acid,C(C(=O)O)(Cl)Cl,1.0,2.0,0.3333333333333333,0.6666666666666666,0.5,Diniconazole,Diniconazole,CC(C)(C)C(C(=CC1=C(C=C(C=C1)Cl)Cl)N2C=NC=N2)O,5,Food,LLE-DLLME,75.0,0.71,374.0,True,False,True,3,1,21,3.9900000000000033,326.22700000000003,True,2,3,50.94,0,1.0,0,1.0,5,7.666666666666667,1.5648000000000006,1.3963,27.32699999999997,138.05100000000002,1,0.3333333333333333,0,1.0,17.069999999999997,31.61,True,1,1,11,2.4395000000000007,156.26899999999998,True,1,1,20.23,True,1,1,6,0.8747,128.942,True,0,1,37.3,2.0,3.0,3.0,0.0,1.0,1.0,3.0,2.0,4.0,1.0,13.333333333333332,161.0,2.7391304347826084,2.5937000000000032,0,5.571237000000005,2.8575521019838166,188.17600000000002,45035.96357700001,2.363090452079304,1.6666666666666667,0.6666666666666666,6.0,2.0,3.0,3.0,19.33,1,1610.2133999999999,1.6115153432458083,True
Synthesis of a green high density deep eutectic solvent and its application in microextraction of seven widely used pesticides from honey,10.1016/j.chroma.2019.06.051,Menthol_Dichloroacetic acid_01:02,Menthol || Dichloroacetic acid || 01:02,Menthol,Dichloroacetic acid,01:02,menthol,CC1CCC(C(C1)O)C(C)C,dichloroacetic acid,C(C(=O)O)(Cl)Cl,1.0,2.0,0.3333333333333333,0.6666666666666666,0.5,Fenazaquin,Fenazaquin,CC(C)(C)C1=CC=C(C=C1)CCOC2=NC=NC3=CC=CC=C32,0,Food,LLE-DLLME,56.0,1.2,279.0,True,False,True,3,0,23,4.5488000000000035,306.409,True,3,4,35.010000000000005,0,1.0,0,1.0,5,7.666666666666667,1.5648000000000006,1.3963,27.32699999999997,138.05100000000002,1,0.3333333333333333,0,1.0,17.069999999999997,31.61,True,1,1,11,2.4395000000000007,156.26899999999998,True,1,1,20.23,True,1,1,6,0.8747,128.942,True,0,1,37.3,2.0,3.0,3.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,15.333333333333332,176.33333333333334,3.0,3.1525000000000034,0,6.351489440000005,3.257752631955886,168.35799999999998,42300.068859000006,2.2195348095993506,2.6666666666666665,1.0,9.0,3.0,4.0,4.0,3.4000000000000057,1,1106.6661000000001,1.1075608984498577,True
"Unveiling Solubilization Mechanisms of Natural Deep Eutectic Solvents in Triazole Fungicides: COSMO-RS Calculations and Screening for Eco-Friendly, High-Efficiency Pesticide Systems",10.1021/acssuschemeng.4c03110,Terpineol_Lauric acid_01:01,Terpineol || Lauric acid || 01:01,Terpineol,Lauric acid,01:01,terpineol,CC1=CCC(CC1)C(C)(C)O,lauric acid,CCCCCCCCCCCC(=O)O,1.0,1.0,0.5,0.5,1.0,Triadimefon,Triadimefon,CC(C)(C)C(=O)C(N1C=NC=N1)OC2=CC=C(C=C2)Cl,5,,Saturated solution method (Vortexing + Ultrasonication),,,,True,False,True,4,0,20,3.1243000000000016,293.754,True,2,4,57.010000000000005,0,1.0,0,1.0,3,12.5,1.4882000000000013,3.2478000000000016,46.06899999999996,177.2875,1,0.5,9,5.5,17.069999999999997,28.765,True,1,1,11,2.5037000000000007,154.25300000000001,True,1,1,20.23,True,1,1,14,3.991900000000002,200.32199999999997,True,0,10,37.3,3.0,4.0,4.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,7.5,250.0,1.6,0.12349999999999994,1,10.14710154000001,0.9619742594987376,116.46650000000002,52078.912275,1.6569357681731651,1.5,1.0,4.0,1.5,22.0,0.7272727272727273,28.245000000000005,0,1639.8926500000002,1.9819224752303148,True
"Unveiling Solubilization Mechanisms of Natural Deep Eutectic Solvents in Triazole Fungicides: COSMO-RS Calculations and Screening for Eco-Friendly, High-Efficiency Pesticide Systems",10.1021/acssuschemeng.4c03110,Menthol_Lauric acid_01:01,Menthol || Lauric acid || 01:01,Menthol,Lauric acid,01:01,menthol,CC1CCC(C(C1)O)C(C)C,lauric acid,CCCCCCCCCCCC(=O)O,1.0,1.0,0.5,0.5,1.0,Triadimefon,Triadimefon,CC(C)(C)C(=O)C(N1C=NC=N1)OC2=CC=C(C=C2)Cl,5,,Saturated solution method,,,,False,True,True,4,0,20,3.1243000000000016,293.754,True,2,4,57.010000000000005,0,1.0,0,1.0,3,12.5,1.5524000000000013,3.2157000000000013,44.053,178.29549999999998,1,0.5,9,5.5,17.069999999999997,28.765,True,1,1,11,2.4395000000000007,156.26899999999998,True,1,1,20.23,True,1,1,14,3.991900000000002,200.32199999999997,True,0,10,37.3,3.0,4.0,4.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,7.5,250.0,1.6,0.0913999999999997,1,10.04681151000001,0.9715769505861866,115.45850000000004,52375.016307,1.6475682224172794,1.5,1.0,4.0,1.5,22.0,0.7272727272727273,28.245000000000005,0,1639.8926500000002,1.9819224752303148,True
"Unveiling Solubilization Mechanisms of Natural Deep Eutectic Solvents in Triazole Fungicides: COSMO-RS Calculations and Screening for Eco-Friendly, High-Efficiency Pesticide Systems",10.1021/acssuschemeng.4c03110,Terpineol_Decanoic acid_01:01,Terpineol || Decanoic acid || 01:01,Terpineol,Decanoic acid,01:01,terpineol,CC1=CCC(CC1)C(C)(C)O,decanoic acid,CCCCCCCCCC(=O)O,1.0,1.0,0.5,0.5,1.0,Triadimefon,Triadimefon,CC(C)(C)C(=O)C(N1C=NC=N1)OC2=CC=C(C=C2)Cl,5,,Saturated solution method,,,,False,True,True,4,0,20,3.1243000000000016,293.754,True,2,4,57.010000000000005,0,1.0,0,1.0,1,11.5,0.7080000000000006,2.8577000000000012,18.014999999999986,163.2605,1,0.5,7,4.5,17.069999999999997,28.765,True,1,1,11,2.5037000000000007,154.25300000000001,True,1,1,20.23,True,1,1,12,3.2117000000000013,172.268,True,0,8,37.3,3.0,4.0,4.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,8.5,230.0,1.7391304347826086,0.2666000000000004,1,8.92831211000001,1.093291808097421,130.4935,47958.424917000004,1.7992962167823816,1.5,1.0,4.0,0.5,18.0,0.8888888888888888,28.245000000000005,0,1639.8926500000002,1.9819224752303148,True
"Unveiling Solubilization Mechanisms of Natural Deep Eutectic Solvents in Triazole Fungicides: COSMO-RS Calculations and Screening for Eco-Friendly, High-Efficiency Pesticide Systems",10.1021/acssuschemeng.4c03110,Menthol_Decanoic acid_01:01,Menthol || Decanoic acid || 01:01,Menthol,Decanoic acid,01:01,menthol,CC1CCC(C(C1)O)C(C)C,decanoic acid,CCCCCCCCCC(=O)O,1.0,1.0,0.5,0.5,1.0,Triadimefon,Triadimefon,CC(C)(C)C(=O)C(N1C=NC=N1)OC2=CC=C(C=C2)Cl,5,,Saturated solution method,,,,False,True,True,4,0,20,3.1243000000000016,293.754,True,2,4,57.010000000000005,0,1.0,0,1.0,1,11.5,0.7722000000000007,2.825600000000001,15.999000000000024,164.2685,1,0.5,7,4.5,17.069999999999997,28.765,True,1,1,11,2.4395000000000007,156.26899999999998,True,1,1,20.23,True,1,1,12,3.2117000000000013,172.268,True,0,8,37.3,3.0,4.0,4.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,8.5,230.0,1.7391304347826086,0.29870000000000063,1,8.828022080000007,1.105712061155153,129.48550000000003,48254.528949,1.7882552041322592,1.5,1.0,4.0,0.5,18.0,0.8888888888888888,28.245000000000005,0,1639.8926500000002,1.9819224752303148,True
"Unveiling Solubilization Mechanisms of Natural Deep Eutectic Solvents in Triazole Fungicides: COSMO-RS Calculations and Screening for Eco-Friendly, High-Efficiency Pesticide Systems",10.1021/acssuschemeng.4c03110,Octanol_Decanoic acid_01:01,Octanol || Decanoic acid || 01:01,Octanol,Decanoic acid,01:01,octanol,CCCCCCCCO,decanoic acid,CCCCCCCCCC(=O)O,1.0,1.0,0.5,0.5,1.0,Triadimefon,Triadimefon,CC(C)(C)C(=O)C(N1C=NC=N1)OC2=CC=C(C=C2)Cl,5,,Saturated solution method,,,,False,True,True,4,0,20,3.1243000000000016,293.754,True,2,4,57.010000000000005,0,1.0,0,1.0,3,10.5,0.8725,2.775450000000001,42.03699999999998,151.2495,0,0.0,2,7.0,17.069999999999997,28.765,True,1,1,9,2.3392000000000013,130.23100000000002,True,0,6,20.23,True,1,1,12,3.2117000000000013,172.268,True,0,8,37.3,3.0,4.0,4.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,9.5,210.0,1.9047619047619047,0.34885000000000055,1,8.671338435000008,1.125691329333982,142.5045,44430.145623000004,1.942181627046701,2.0,0.0,,3.0,28.0,0.5714285714285714,28.245000000000005,0,1639.8926500000002,1.9819224752303148,True
"Unveiling Solubilization Mechanisms of Natural Deep Eutectic Solvents in Triazole Fungicides: COSMO-RS Calculations and Screening for Eco-Friendly, High-Efficiency Pesticide Systems",10.1021/acssuschemeng.4c03110,Decyl alcohol_Decanoic acid_01:01,Decyl alcohol || Decanoic acid || 01:01,Decyl alcohol,Decanoic acid,01:01,decyl alcohol,CCCCCCCCCCO,decanoic acid,CCCCCCCCCC(=O)O,1.0,1.0,0.5,0.5,1.0,Triadimefon,Triadimefon,CC(C)(C)C(=O)C(N1C=NC=N1)OC2=CC=C(C=C2)Cl,5,,Saturated solution method,,,,False,True,True,4,0,20,3.1243000000000016,293.754,True,2,4,57.010000000000005,0,1.0,0,1.0,1,11.5,0.09229999999999938,3.1655500000000014,13.983000000000004,165.2765,0,0.0,0,8.0,17.069999999999997,28.765,True,1,1,11,3.119400000000002,158.285,True,0,8,20.23,True,1,1,12,3.2117000000000013,172.268,True,0,8,37.3,3.0,4.0,4.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,8.5,230.0,1.7391304347826086,0.04124999999999979,1,9.890127865000009,0.9869690890998405,128.47750000000002,48550.632981,1.7773488668988031,2.0,0.0,,4.0,32.0,0.5,28.245000000000005,0,1639.8926500000002,1.9819224752303148,True
"Unveiling Solubilization Mechanisms of Natural Deep Eutectic Solvents in Triazole Fungicides: COSMO-RS Calculations and Screening for Eco-Friendly, High-Efficiency Pesticide Systems",10.1021/acssuschemeng.4c03110,Terpineol_Decanoic acid_02:01,Terpineol || Decanoic acid || 02:01,Terpineol,Decanoic acid,02:01,terpineol,CC1=CCC(CC1)C(C)(C)O,decanoic acid,CCCCCCCCCC(=O)O,2.0,1.0,0.6666666666666666,0.3333333333333333,2.0,Triadimefon,Triadimefon,CC(C)(C)C(=O)C(N1C=NC=N1)OC2=CC=C(C=C2)Cl,5,,Saturated solution method,,,,False,True,True,4,0,20,3.1243000000000016,293.754,True,2,4,57.010000000000005,0,1.0,0,1.0,1,11.333333333333334,0.7080000000000006,2.739700000000001,18.014999999999986,160.258,1,0.6666666666666666,7,3.3333333333333335,17.069999999999997,25.919999999999998,True,1,1,11,2.5037000000000007,154.25300000000001,True,1,1,20.23,True,1,1,12,3.2117000000000013,172.268,True,0,8,37.3,3.0,4.0,4.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,8.666666666666666,226.66666666666669,1.7647058823529411,0.3846000000000007,1,8.559644710000008,1.1403803336131695,133.496,47076.428532000005,1.8330067765727764,1.3333333333333335,1.3333333333333333,3.0,0.6666666666666665,13.333333333333334,1.2,31.090000000000007,0,1477.6992,2.19945987654321,True
"Unveiling Solubilization Mechanisms of Natural Deep Eutectic Solvents in Triazole Fungicides: COSMO-RS Calculations and Screening for Eco-Friendly, High-Efficiency Pesticide Systems",10.1021/acssuschemeng.4c03110,Terpineol_Decanoic acid_03:01,Terpineol || Decanoic acid || 03:01,Terpineol,Decanoic acid,03:01,terpineol,CC1=CCC(CC1)C(C)(C)O,decanoic acid,CCCCCCCCCC(=O)O,3.0,1.0,0.75,0.25,3.0,Triadimefon,Triadimefon,CC(C)(C)C(=O)C(N1C=NC=N1)OC2=CC=C(C=C2)Cl,5,,Saturated solution method,,,,False,True,True,4,0,20,3.1243000000000016,293.754,True,2,4,57.010000000000005,0,1.0,0,1.0,1,11.25,0.7080000000000006,2.6807000000000007,18.014999999999986,158.75675,1,0.75,7,2.75,17.069999999999997,24.4975,True,1,1,11,2.5037000000000007,154.25300000000001,True,1,1,20.23,True,1,1,12,3.2117000000000013,172.268,True,0,8,37.3,3.0,4.0,4.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,8.75,225.0,1.7777777777777777,0.4436000000000009,1,8.375311010000006,1.1654791658895067,134.99725,46635.43033950001,1.8503402217543505,1.25,1.5,2.6666666666666665,1.25,11.0,1.4545454545454546,32.5125,0,1396.6024750000001,2.327176242473722,True
"Unveiling Solubilization Mechanisms of Natural Deep Eutectic Solvents in Triazole Fungicides: COSMO-RS Calculations and Screening for Eco-Friendly, High-Efficiency Pesticide Systems",10.1021/acssuschemeng.4c03110,Terpineol_Decanoic acid_01:01,Terpineol || Decanoic acid || 01:01,Terpineol,Decanoic acid,01:01,terpineol,CC1=CCC(CC1)C(C)(C)O,decanoic acid,CCCCCCCCCC(=O)O,1.0,1.0,0.5,0.5,1.0,Myclobutanil,Myclobutanil,CCCCC(CN1C=NC=N1)(C#N)C2=CC=C(C=C2)Cl,5,,Saturated solution method,,,,True,False,True,3,0,20,3.583280000000003,288.78200000000004,True,2,6,54.5,0,1.0,0,1.0,1,11.5,0.7080000000000006,2.8577000000000012,18.014999999999986,163.2605,1,0.5,7,4.5,17.069999999999997,28.765,True,1,1,11,2.5037000000000007,154.25300000000001,True,1,1,20.23,True,1,1,12,3.2117000000000013,172.268,True,0,8,37.3,2.0,3.0,3.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,8.5,230.0,1.7391304347826086,0.7255800000000017,1,10.239939256000012,1.2539034888196807,125.52150000000003,47146.69371100001,1.7688418202810847,1.5,1.0,4.0,1.5,27.0,1.3333333333333333,25.735,0,1567.6925,1.8946636537458716,True
"Unveiling Solubilization Mechanisms of Natural Deep Eutectic Solvents in Triazole Fungicides: COSMO-RS Calculations and Screening for Eco-Friendly, High-Efficiency Pesticide Systems",10.1021/acssuschemeng.4c03110,Terpineol_Decanoic acid_01:01,Terpineol || Decanoic acid || 01:01,Terpineol,Decanoic acid,01:01,terpineol,CC1=CCC(CC1)C(C)(C)O,decanoic acid,CCCCCCCCCC(=O)O,1.0,1.0,0.5,0.5,1.0,Hexaconazole,Hexaconazole,CCCCC(CN1C=NC=N1)(C2=C(C=C(C=C2)Cl)Cl)O,5,,Saturated solution method,,,,True,False,True,3,1,20,3.6629000000000036,314.21600000000007,True,2,6,50.94,0,1.0,0,1.0,1,11.5,0.7080000000000006,2.8577000000000012,18.014999999999986,163.2605,1,0.5,7,4.5,17.069999999999997,28.765,True,1,1,11,2.5037000000000007,154.25300000000001,True,1,1,20.23,True,1,1,12,3.2117000000000013,172.268,True,0,8,37.3,2.0,3.0,3.0,0.0,1.0,1.0,3.0,2.0,4.0,1.0,8.5,230.0,1.7391304347826086,0.8052000000000024,1,10.467469330000014,1.281765055814117,150.95550000000006,51299.06126800001,1.9246296562855072,1.5,1.0,4.0,1.5,27.0,1.3333333333333333,22.174999999999997,0,1465.2891,1.7709021380149486,True
"Unveiling Solubilization Mechanisms of Natural Deep Eutectic Solvents in Triazole Fungicides: COSMO-RS Calculations and Screening for Eco-Friendly, High-Efficiency Pesticide Systems",10.1021/acssuschemeng.4c03110,Terpineol_Decanoic acid_01:01,Terpineol || Decanoic acid || 01:01,Terpineol,Decanoic acid,01:01,terpineol,CC1=CCC(CC1)C(C)(C)O,decanoic acid,CCCCCCCCCC(=O)O,1.0,1.0,0.5,0.5,1.0,Tebuconazole,Tebuconazole,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,5,,Saturated solution method,,,,True,False,True,3,1,21,3.341500000000002,307.825,True,2,5,50.94,0,1.0,0,1.0,1,11.5,0.7080000000000006,2.8577000000000012,18.014999999999986,163.2605,1,0.5,7,4.5,17.069999999999997,28.765,True,1,1,11,2.5037000000000007,154.25300000000001,True,1,1,20.23,True,1,1,12,3.2117000000000013,172.268,True,0,8,37.3,2.0,3.0,3.0,0.0,1.0,1.0,3.0,2.0,4.0,1.0,9.5,241.5,1.826086956521739,0.4838000000000009,1,9.54900455000001,1.1692969870875183,144.56449999999998,50255.6634125,1.8854836289243262,1.5,1.0,4.0,0.5,22.5,1.1111111111111112,22.174999999999997,0,1465.2891,1.7709021380149486,True
"Unveiling Solubilization Mechanisms of Natural Deep Eutectic Solvents in Triazole Fungicides: COSMO-RS Calculations and Screening for Eco-Friendly, High-Efficiency Pesticide Systems",10.1021/acssuschemeng.4c03110,Terpineol_Decanoic acid_01:01,Terpineol || Decanoic acid || 01:01,Terpineol,Decanoic acid,01:01,terpineol,CC1=CCC(CC1)C(C)(C)O,decanoic acid,CCCCCCCCCC(=O)O,1.0,1.0,0.5,0.5,1.0,Difenoconazole,Difenoconazole,CC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)OC4=CC=C(C=C4)Cl)Cl,5,,Saturated solution method,,,,True,False,True,5,0,27,4.665500000000003,406.269,True,4,5,58.400000000000006,0,1.0,0,1.0,1,11.5,0.7080000000000006,2.8577000000000012,18.014999999999986,163.2605,1,0.5,7,4.5,17.069999999999997,28.765,True,1,1,11,2.5037000000000007,154.25300000000001,True,1,1,20.23,True,1,1,12,3.2117000000000013,172.268,True,0,8,37.3,4.0,5.0,5.0,1.0,0.0,0.0,5.0,5.0,5.0,0.0,15.5,310.5,2.347826086956522,1.807800000000002,0,13.332599350000015,1.632606641704868,243.0085,66327.68007450001,2.488470879361511,3.5,2.0,8.0,0.5,22.5,1.1111111111111112,29.635000000000005,0,1679.8760000000002,2.0302450895185125,True
"Unveiling Solubilization Mechanisms of Natural Deep Eutectic Solvents in Triazole Fungicides: COSMO-RS Calculations and Screening for Eco-Friendly, High-Efficiency Pesticide Systems",10.1021/acssuschemeng.4c03110,Terpineol_Decanoic acid_01:01,Terpineol || Decanoic acid || 01:01,Terpineol,Decanoic acid,01:01,terpineol,CC1=CCC(CC1)C(C)(C)O,decanoic acid,CCCCCCCCCC(=O)O,1.0,1.0,0.5,0.5,1.0,Propiconazole,Propiconazole,CCCC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl,5,,Saturated solution method,,,,True,False,True,4,0,22,3.653400000000003,342.226,True,3,5,49.17,0,1.0,0,1.0,1,11.5,0.7080000000000006,2.8577000000000012,18.014999999999986,163.2605,1,0.5,7,4.5,17.069999999999997,28.765,True,1,1,11,2.5037000000000007,154.25300000000001,True,1,1,20.23,True,1,1,12,3.2117000000000013,172.268,True,0,8,37.3,3.0,4.0,4.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,10.5,253.0,1.9130434782608696,0.7957000000000019,1,10.440321180000014,1.2784407040627084,178.9655,55871.987873000005,2.096195956768477,2.5,1.5,6.0,0.5,22.5,1.1111111111111112,20.405,0,1414.37505,1.7093690248565965,True
Ultrasound-assisted emulsification liquid phase microextraction method based on deep eutectic solvent as extraction solvent for determination of five pesticides in traditional Chinese medicine,10.1016/j.jpba.2019.01.018,Choline chloride_Phenol_01:04,Choline chloride || Phenol || 01:04,Choline chloride,Phenol,01:04,choline chloride,C[N+](C)(C)CCO.[Cl-],phenol,C1=CC=C(C=C1)O,1.0,4.0,0.2,0.8,0.25,Triadimenol,Triadimenol,CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O,5,Food,Ultrasound-assisted emulsification liquid phase microextraction (UA-ELPME),81.0,200.0,,True,False,True,4,1,20,2.9161000000000015,295.77000000000004,True,2,4,60.17,0,1.0,0,1.0,1,7.2,4.703299999999997,0.4515400000000002,45.513000000000005,103.21559999999997,1,0.8,2,0.4,0.0,20.23,True,1,1,8,-3.3110999999999975,139.62599999999998,True,0,2,20.23,True,1,1,7,1.3921999999999997,94.11299999999997,True,1,0,20.23,3.0,4.0,4.0,0.0,1.0,1.0,4.0,3.0,5.0,1.0,12.8,144.0,2.7777777777777777,2.4645600000000014,0,1.3167357940000013,6.458121096691323,192.55440000000007,30528.078011999994,2.865555206771071,1.2,1.6,2.5,3.6,1.6,10.0,39.94,0,1217.2391,2.9742956005931784,True
Ultrasound-assisted emulsification liquid phase microextraction method based on deep eutectic solvent as extraction solvent for determination of five pesticides in traditional Chinese medicine,10.1016/j.jpba.2019.01.018,Choline chloride_Phenol_01:04,Choline chloride || Phenol || 01:04,Choline chloride,Phenol,01:04,choline chloride,C[N+](C)(C)CCO.[Cl-],phenol,C1=CC=C(C=C1)O,1.0,4.0,0.2,0.8,0.25,Fipronil,Fipronil,C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F,1,Food,UA-ELPME,90.9,20.0,,True,False,True,4,1,26,4.27918,437.15200000000004,True,2,2,84.7,0,1.0,0,1.0,1,7.2,4.703299999999997,0.4515400000000002,45.513000000000005,103.21559999999997,1,0.8,2,0.4,0.0,20.23,True,1,1,8,-3.3110999999999975,139.62599999999998,True,0,2,20.23,True,1,1,7,1.3921999999999997,94.11299999999997,True,1,0,20.23,3.0,4.0,4.0,0.0,1.0,1.0,4.0,3.0,5.0,1.0,18.8,187.20000000000002,3.611111111111111,3.82764,0,1.932220937200001,9.476856978340786,333.93640000000005,45120.90597119999,4.235328768131951,1.2,1.6,2.5,1.6,0.8,5.0,64.47,0,1713.481,4.186851211072664,True
Ultrasound-assisted emulsification liquid phase microextraction method based on deep eutectic solvent as extraction solvent for determination of five pesticides in traditional Chinese medicine,10.1016/j.jpba.2019.01.018,Choline chloride_Phenol_01:04,Choline chloride || Phenol || 01:04,Choline chloride,Phenol,01:04,choline chloride,C[N+](C)(C)CCO.[Cl-],phenol,C1=CC=C(C=C1)O,1.0,4.0,0.2,0.8,0.25,Tebuconazole,Tebuconazole,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,5,Food,UA-ELPME,88.2,200.0,,True,False,True,3,1,21,3.341500000000002,307.825,True,2,5,50.94,0,1.0,0,1.0,1,7.2,4.703299999999997,0.4515400000000002,45.513000000000005,103.21559999999997,1,0.8,2,0.4,0.0,20.23,True,1,1,8,-3.3110999999999975,139.62599999999998,True,0,2,20.23,True,1,1,7,1.3921999999999997,94.11299999999997,True,1,0,20.23,2.0,3.0,3.0,0.0,1.0,1.0,3.0,2.0,4.0,1.0,13.8,151.20000000000002,2.9166666666666665,2.889960000000002,0,1.5088209100000016,7.400230322894982,204.60940000000002,31772.342069999988,2.982349567313469,1.2,1.6,2.5,4.6,2.0,12.5,30.709999999999997,0,1030.5162,2.5180425111220957,True
